,host_since,host_response_rate,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
7450,20151205.0,1.0,-33.62940093708976,151.3219287764993,5.0,1.0,2.0,3.0,150.0,1000.0,85.0,2.0,40.0,2.0,90.0,133.0,95.0
7451,20150822.0,0.0,-33.88915848402352,151.2623593996082,3.0,1.0,1.0,1.0,214.0,200.0,50.0,1.0,0.0,3.0,8.0,0.0,0.0
7452,20151205.0,0.0,-33.91193110858533,151.23979625713483,2.0,1.0,1.0,1.0,100.0,300.0,90.0,1.0,0.0,10.0,16.0,0.0,0.0
7453,20151205.0,1.0,-33.87560095818654,151.22631256682453,2.0,1.0,1.0,1.0,112.0,0.0,50.0,1.0,20.0,1.0,1125.0,151.0,98.0
7454,20140106.0,1.0,-33.89662536179286,151.151945734529,1.0,1.0,1.0,1.0,40.0,134.0,10.0,1.0,0.0,1.0,10.0,30.0,97.0
7455,20130406.0,0.0,-33.89405005985878,151.21554330233627,2.0,1.0,1.0,1.0,94.0,250.0,30.0,2.0,10.0,4.0,1125.0,1.0,100.0
7456,20151206.0,0.0,-33.878023804512885,151.21248835485045,4.0,2.0,2.0,2.0,249.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,100.0
7457,20151206.0,0.0,-33.91609629624358,151.22631593046273,1.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7458,20151206.0,0.0,-33.79577679672316,151.28846019727362,1.0,0.5,1.0,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7459,20150103.0,1.0,-33.90554201026454,151.1840985661149,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,0.0,2.0,7.0,57.0,98.0
7460,20140821.0,0.0,-33.782780077460586,151.28709139774168,2.0,1.0,1.0,1.0,111.0,0.0,50.0,1.0,0.0,7.0,1125.0,3.0,93.0
7461,20140724.0,0.0,-33.903293163492535,151.17146629591983,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,0.0,2.0,1125.0,0.0,0.0
7462,20140918.0,0.0,-33.87361007792215,151.1831773126825,2.0,1.0,1.0,1.0,100.0,0.0,50.0,1.0,0.0,3.0,1125.0,2.0,80.0
7463,20140412.0,1.0,-33.91963946148386,151.24594818542073,5.0,1.0,2.0,2.0,200.0,0.0,0.0,1.0,0.0,3.0,1125.0,7.0,94.0
7464,20150711.0,0.0,-33.89360877879723,151.25879415628125,4.0,2.0,2.0,2.0,275.0,0.0,100.0,1.0,0.0,1.0,1125.0,1.0,100.0
7465,20151206.0,0.0,-33.878121580457346,151.2702985900213,4.0,2.0,2.0,2.0,200.0,700.0,100.0,1.0,0.0,7.0,27.0,1.0,100.0
7466,20140928.0,0.0,-33.880200323090925,151.22209391074333,4.0,1.0,1.0,3.0,150.0,600.0,100.0,1.0,0.0,2.0,1125.0,7.0,94.0
7467,20151120.0,0.0,-33.92593246819207,151.25841782902856,2.0,1.0,1.0,1.0,142.0,0.0,0.0,1.0,0.0,4.0,1125.0,1.0,100.0
7468,20151206.0,0.0,-33.672780849287015,151.31033235563413,6.0,1.0,4.0,4.0,210.0,0.0,150.0,1.0,0.0,14.0,25.0,0.0,0.0
7469,20141008.0,0.0,-33.93460108834497,151.2566559895699,1.0,1.0,1.0,2.0,70.0,0.0,10.0,1.0,0.0,3.0,21.0,9.0,90.0
7470,20151206.0,0.0,-33.88660639534542,151.14266251195937,6.0,2.0,3.0,3.0,340.0,0.0,0.0,1.0,0.0,7.0,20.0,0.0,0.0
7471,20140625.0,0.0,-33.9019085054877,151.19551163574582,2.0,1.0,1.0,1.0,150.0,0.0,30.0,2.0,0.0,3.0,1125.0,2.0,90.0
7472,20130912.0,1.0,-33.91772271277328,151.2466867921254,6.0,2.0,3.0,4.0,351.0,400.0,200.0,6.0,100.0,3.0,1125.0,1.0,100.0
7473,20111010.0,0.0,-33.89709037310988,151.15514676930667,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,0.0,5.0,1125.0,1.0,100.0
7474,20130907.0,0.0,-33.8706734868508,151.2278378977434,4.0,2.0,2.0,2.0,450.0,500.0,150.0,1.0,0.0,2.0,1125.0,0.0,0.0
7475,20120910.0,0.0,-33.86003872469354,151.16576922542487,2.0,2.0,1.0,1.0,140.0,0.0,20.0,1.0,0.0,2.0,1125.0,5.0,92.0
7476,20151206.0,1.0,-33.85229178389311,151.1349428062501,2.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,1.0,1125.0,114.0,89.0
7477,20130721.0,1.0,-33.92071997200574,151.24046137075837,5.0,1.5,2.0,3.0,200.0,500.0,95.0,1.0,0.0,1.0,1125.0,86.0,96.0
7478,20131128.0,0.0,-33.89140475231289,151.26459583553262,4.0,1.0,2.0,2.0,249.0,1000.0,150.0,1.0,25.0,7.0,42.0,1.0,100.0
7479,20120718.0,0.0,-33.8532300742873,151.17964392480138,4.0,1.0,2.0,3.0,280.0,0.0,120.0,1.0,0.0,5.0,22.0,0.0,0.0
7480,20131026.0,0.0,-33.90361769609011,151.26586389912242,2.0,1.0,1.0,1.0,200.0,200.0,50.0,1.0,0.0,2.0,1125.0,2.0,100.0
7481,20151203.0,0.0,-33.87717326004549,151.27709909542392,6.0,1.0,3.0,3.0,160.0,500.0,100.0,1.0,0.0,7.0,1125.0,1.0,100.0
7482,20151206.0,0.0,-33.83199463109009,151.084671843191,2.0,1.0,1.0,1.0,105.0,0.0,0.0,1.0,0.0,1.0,1125.0,1.0,100.0
7483,20151206.0,0.0,-33.881118158150514,151.27636768300977,5.0,2.0,4.0,4.0,303.0,750.0,250.0,6.0,0.0,6.0,1125.0,1.0,80.0
7484,20151206.0,1.0,-33.792338196758784,151.28803734050248,6.0,2.0,3.0,4.0,400.0,500.0,180.0,1.0,0.0,2.0,1125.0,11.0,93.0
7485,20130211.0,1.0,-33.868412665817665,151.12269343777876,7.0,2.0,3.0,5.0,186.0,500.0,240.0,5.0,49.0,2.0,1125.0,11.0,93.0
7486,20130211.0,1.0,-33.86689075664906,151.12121197215396,2.0,1.0,1.0,1.0,98.0,0.0,40.0,1.0,49.0,1.0,1125.0,1.0,100.0
7487,20141009.0,0.0,-33.90087821021593,151.20860238139696,2.0,1.0,1.0,1.0,85.0,600.0,60.0,1.0,40.0,4.0,30.0,3.0,100.0
7488,20140531.0,0.0,-33.86759222450575,151.20824919669755,2.0,1.0,1.0,1.0,146.0,500.0,125.0,1.0,0.0,3.0,42.0,25.0,96.0
7489,20150114.0,0.0,-33.87793732576336,151.23805489050187,4.0,1.0,2.0,2.0,231.0,500.0,70.0,1.0,0.0,3.0,1125.0,9.0,100.0
7490,20151125.0,0.0,-33.884627877212836,151.2761312955265,2.0,1.0,1.0,1.0,125.0,500.0,50.0,1.0,0.0,2.0,1125.0,5.0,88.0
7491,20151206.0,0.0,-33.739409930245984,151.0440601661422,4.0,3.0,3.0,2.0,164.0,0.0,0.0,1.0,0.0,10.0,1125.0,2.0,90.0
7492,20150126.0,0.0,-33.9015919119358,151.17676303153186,6.0,3.0,3.0,3.0,315.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7493,20110813.0,0.0,-33.778544455361946,151.28289245800786,3.0,1.5,2.0,1.0,105.0,0.0,0.0,1.0,0.0,4.0,1125.0,0.0,0.0
7494,20151206.0,0.0,-33.891121317498786,151.27209674726413,4.0,2.0,2.0,2.0,750.0,2000.0,250.0,1.0,0.0,4.0,1125.0,1.0,100.0
7495,20151206.0,0.0,-33.85186549799323,151.13747436658917,2.0,1.0,1.0,1.0,189.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7496,20150121.0,0.0,-33.88932773280767,151.26515197822764,2.0,1.0,3.0,3.0,50.0,0.0,20.0,1.0,20.0,1.0,1125.0,0.0,0.0
7497,20151206.0,0.0,-33.885285358143285,151.23158110039043,2.0,2.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7498,20130731.0,0.0,-33.88569545885562,151.27353140781858,2.0,1.5,1.0,1.0,75.0,0.0,0.0,1.0,0.0,2.0,1125.0,6.0,80.0
7499,20151206.0,0.0,-33.89285430342936,151.26621651348597,2.0,1.0,1.0,1.0,150.0,0.0,0.0,2.0,0.0,1.0,1125.0,1.0,0.0
7500,20150821.0,0.0,-33.7525173849219,151.231511507202,3.0,2.0,1.0,3.0,59.0,100.0,70.0,1.0,25.0,1.0,1125.0,2.0,100.0
7501,20151206.0,0.0,-33.81241123221129,151.1057676188434,2.0,1.0,1.0,1.0,62.0,0.0,50.0,1.0,0.0,3.0,1125.0,4.0,95.0
7502,20140206.0,0.67,-33.886992974586924,151.2718699144449,2.0,1.0,1.0,1.0,98.0,200.0,45.0,1.0,0.0,3.0,60.0,3.0,60.0
7503,20151206.0,0.0,-33.88243479588118,151.22187441982692,2.0,1.0,1.0,1.0,89.0,300.0,60.0,2.0,0.0,2.0,1125.0,4.0,85.0
7504,20151206.0,1.0,-33.88323885142488,151.27562228484857,8.0,2.0,4.0,4.0,320.0,0.0,150.0,1.0,0.0,1.0,1125.0,0.0,0.0
7505,20151112.0,0.0,-33.917464705528765,151.13023305464898,8.0,3.0,4.0,4.0,351.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0,0.0
7506,20151206.0,0.0,-33.7828527382798,151.11368666907862,2.0,2.5,1.0,5.0,50.0,0.0,0.0,1.0,0.0,1.0,1125.0,3.0,100.0
7507,20151206.0,1.0,-33.87130944504769,151.08973609145332,1.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,0.0,4.0,1125.0,30.0,85.0
7508,20151206.0,0.0,-33.83639426469595,151.21333037653443,2.0,1.0,2.0,1.0,115.0,0.0,0.0,1.0,0.0,2.0,1125.0,3.0,80.0
7509,20151201.0,1.0,-33.903549147906425,151.22352497491846,1.0,1.0,1.0,1.0,55.0,140.0,0.0,1.0,20.0,2.0,1125.0,2.0,80.0
7510,20151206.0,0.0,-33.90970993184047,151.236975467336,2.0,1.0,1.0,1.0,100.0,250.0,25.0,1.0,0.0,3.0,1125.0,1.0,100.0
7511,20151206.0,1.0,-33.93453770406579,151.10971707428723,2.0,1.0,1.0,1.0,44.0,0.0,0.0,2.0,10.0,1.0,1125.0,57.0,98.0
7512,20151207.0,0.0,-33.876716665713445,151.21473390711486,2.0,1.0,1.0,1.0,61.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7513,20150513.0,1.0,-33.86949171010131,151.222044421688,4.0,2.0,2.0,2.0,280.0,1200.0,210.0,1.0,0.0,3.0,1125.0,24.0,94.0
7514,20131209.0,1.0,-33.89336527945305,151.27104914886647,6.0,2.5,3.0,3.0,799.0,1000.0,150.0,4.0,0.0,3.0,60.0,27.0,99.0
7515,20131230.0,0.0,-34.08173102943582,151.14681682206378,2.0,1.0,1.0,1.0,240.0,0.0,0.0,1.0,0.0,2.0,1125.0,1.0,100.0
7516,20141116.0,1.0,-33.88774634715709,151.2018171622983,4.0,1.0,1.0,1.0,120.0,0.0,0.0,2.0,50.0,1.0,1125.0,117.0,95.0
7517,20151207.0,0.0,-33.873056422978216,151.22712486966813,2.0,1.0,1.0,1.0,160.0,500.0,100.0,1.0,0.0,7.0,1125.0,1.0,100.0
7518,20131118.0,0.0,-33.91264877159642,151.25155085925647,4.0,1.0,1.0,2.0,280.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0
7519,20151207.0,0.0,-33.90097350504471,151.2008559134816,2.0,1.5,1.0,1.0,82.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,80.0
7520,20151207.0,0.0,-33.91981087923439,151.2502188706759,1.0,1.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,14.0,1125.0,2.0,100.0
7521,20140123.0,0.0,-33.90602880392125,151.2587704928526,4.0,2.0,2.0,2.0,200.0,150.0,30.0,1.0,0.0,5.0,1125.0,0.0,0.0
7522,20140923.0,0.0,-33.795618721638746,151.2610321598157,4.0,1.5,1.0,2.0,240.0,550.0,0.0,1.0,0.0,3.0,17.0,1.0,100.0
7523,20151207.0,0.0,-33.86477235543674,151.08198351380958,4.0,2.0,2.0,2.0,200.0,200.0,50.0,1.0,0.0,1.0,3.0,0.0,0.0
7524,20151014.0,0.0,-33.912424965365204,151.20360638777672,2.0,1.0,1.0,1.0,369.0,0.0,100.0,1.0,0.0,3.0,1125.0,1.0,60.0
7525,20151207.0,0.0,-33.88549120964004,151.2750540182814,2.0,1.0,1.0,1.0,129.0,500.0,0.0,1.0,0.0,7.0,30.0,0.0,0.0
7526,20140325.0,1.0,-33.793081092468945,151.27708624843117,4.0,1.0,2.0,2.0,160.0,0.0,50.0,4.0,100.0,2.0,1125.0,5.0,96.0
7527,20141207.0,0.0,-33.79225579286633,151.28500492651716,4.0,1.0,2.0,2.0,425.0,850.0,80.0,4.0,20.0,3.0,1125.0,1.0,80.0
7528,20121130.0,0.0,-33.943815520145314,151.2498579604046,5.0,1.0,2.0,4.0,150.0,0.0,0.0,1.0,0.0,3.0,1125.0,3.0,80.0
7529,20140922.0,0.0,-33.904480567154344,151.20821936056518,2.0,1.5,1.0,1.0,195.0,0.0,0.0,1.0,0.0,3.0,7.0,2.0,100.0
7530,20140104.0,0.0,-33.88309792714846,151.21302115478468,2.0,2.0,1.0,1.0,147.0,0.0,0.0,1.0,0.0,5.0,1125.0,1.0,100.0
7531,20151207.0,0.0,-33.888534314759376,151.2732993607506,2.0,1.0,1.0,1.0,129.0,0.0,80.0,1.0,0.0,6.0,1125.0,3.0,93.0
7532,20140616.0,0.0,-33.87758113907713,151.21153139979168,2.0,1.0,1.0,1.0,195.0,250.0,50.0,1.0,0.0,3.0,1125.0,0.0,0.0
7533,20140217.0,0.0,-33.89333583220875,151.2842193856705,2.0,1.0,1.0,1.0,90.0,200.0,0.0,1.0,0.0,2.0,15.0,19.0,98.0
7534,20151207.0,0.0,-33.892835020452374,151.2705037100385,2.0,2.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,4.0,1125.0,0.0,0.0
7535,20140723.0,0.0,-33.88981452752826,151.21399123169917,2.0,1.0,1.0,1.0,94.0,0.0,15.0,1.0,25.0,1.0,1125.0,13.0,98.0
7536,20151207.0,0.0,-33.761078551435425,150.99728025504982,2.0,1.0,1.0,1.0,69.0,150.0,15.0,1.0,30.0,1.0,1125.0,1.0,0.0
7537,20151207.0,0.0,-33.894664254442546,151.26818952485146,4.0,1.0,2.0,2.0,200.0,1000.0,0.0,1.0,0.0,7.0,12.0,0.0,0.0
7538,20130124.0,0.0,-33.706372371169515,151.28640647598846,5.0,1.0,3.0,4.0,280.0,500.0,150.0,1.0,0.0,4.0,1125.0,0.0,0.0
7539,20151207.0,0.67,-33.80530220092676,151.16564007173218,2.0,1.0,1.0,1.0,97.0,350.0,50.0,1.0,0.0,1.0,1125.0,3.0,100.0
7540,20121203.0,0.0,-33.87598845985815,151.21307471281006,4.0,1.0,1.0,1.0,121.0,800.0,70.0,1.0,30.0,3.0,1125.0,2.0,60.0
7541,20151207.0,0.0,-33.88229048665661,151.23532949106402,2.0,1.0,1.0,1.0,117.0,0.0,0.0,1.0,0.0,1.0,1125.0,2.0,100.0
7542,20140720.0,0.67,-33.88534737409848,151.21084961234982,2.0,1.0,1.0,1.0,120.0,200.0,60.0,2.0,0.0,2.0,1125.0,0.0,0.0
7543,20151021.0,0.0,-33.89374529386465,151.27198246232632,1.0,1.0,1.0,1.0,40.0,0.0,70.0,1.0,15.0,16.0,60.0,1.0,100.0
7544,20151207.0,0.0,-33.82265006579301,151.20756517568432,4.0,1.0,2.0,2.0,249.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0
7545,20150611.0,0.0,-33.901692396450265,151.26721626905623,2.0,1.0,1.0,1.0,200.0,0.0,55.0,1.0,40.0,2.0,30.0,3.0,100.0
7546,20150527.0,0.0,-33.90713429001381,151.26391317590915,2.0,1.0,1.0,1.0,150.0,0.0,0.0,1.0,0.0,1.0,1125.0,1.0,0.0
7547,20141215.0,0.0,-33.887402773231685,151.2725183336473,2.0,1.0,0.0,1.0,150.0,0.0,0.0,1.0,0.0,3.0,1125.0,1.0,100.0
7548,20121119.0,0.0,-33.89773433351213,151.14171208454152,3.0,1.0,1.0,2.0,100.0,300.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7549,20121029.0,1.0,-33.892936463812504,151.18611682076752,2.0,1.0,0.0,1.0,125.0,200.0,70.0,1.0,0.0,2.0,1124.0,167.0,99.0
7550,20151207.0,1.0,-33.96866440088315,151.1021604229025,1.0,1.5,1.0,1.0,58.0,128.0,0.0,1.0,0.0,2.0,120.0,3.0,93.0
7551,20150620.0,1.0,-33.901380508425994,151.21468649995091,1.0,2.0,1.0,1.0,36.0,0.0,9.0,1.0,0.0,1.0,1125.0,12.0,87.0
7552,20150813.0,0.0,-33.89224468987268,151.26544249680626,2.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7553,20151204.0,0.0,-33.815767979738546,151.17837861829432,10.0,3.0,5.0,6.0,549.0,0.0,130.0,1.0,0.0,7.0,1125.0,0.0,0.0
7554,20150122.0,0.0,-33.796250490482805,151.2845559950967,4.0,1.0,2.0,3.0,200.0,400.0,60.0,4.0,50.0,3.0,1125.0,13.0,85.0
7555,20151206.0,0.0,-33.88212906371417,151.28150806748752,2.0,1.0,1.0,1.0,129.0,500.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0
7556,20151121.0,1.0,-33.907590277394206,151.18061071089338,4.0,1.5,2.0,2.0,200.0,500.0,40.0,1.0,0.0,4.0,1125.0,0.0,0.0
7557,20151207.0,0.0,-33.89209607880247,151.24256478724956,5.0,2.5,4.0,4.0,249.0,500.0,120.0,4.0,20.0,8.0,10.0,0.0,0.0
7558,20151208.0,0.0,-33.89876006015955,151.19176289959637,4.0,2.0,2.0,2.0,210.0,300.0,120.0,2.0,0.0,90.0,1125.0,1.0,100.0
7559,20140512.0,0.9,-33.91552435870956,151.14556249189482,2.0,1.0,1.0,1.0,54.0,400.0,0.0,1.0,20.0,7.0,1125.0,27.0,96.0
7560,20140911.0,0.0,-33.88569835973984,151.27847771988183,2.0,1.0,1.0,1.0,61.0,0.0,25.0,1.0,25.0,1.0,1125.0,29.0,95.0
7561,20150228.0,1.0,-33.89219690516582,151.23129028353046,4.0,1.0,2.0,2.0,160.0,0.0,45.0,1.0,0.0,2.0,1125.0,14.0,89.0
7562,20151207.0,0.0,-33.893238419701035,151.26791865260566,3.0,1.0,2.0,2.0,150.0,0.0,0.0,1.0,0.0,6.0,18.0,1.0,100.0
7563,20151208.0,0.0,-33.7972353136544,151.27760843864516,2.0,1.0,1.0,1.0,70.0,150.0,20.0,1.0,20.0,2.0,1125.0,1.0,60.0
7564,20140513.0,1.0,-33.86462478379915,151.20644641981414,5.0,2.0,2.0,3.0,260.0,250.0,180.0,4.0,10.0,28.0,1125.0,1.0,100.0
7565,20150620.0,1.0,-33.89916819954567,151.21550052429382,1.0,1.0,1.0,1.0,57.0,130.0,15.0,1.0,15.0,1.0,1125.0,35.0,86.0
7566,20151208.0,0.0,-33.896223805772074,151.1811136189504,1.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,5.0,1125.0,0.0,0.0
7567,20150815.0,0.0,-33.90178882385481,151.20307325139413,4.0,2.0,2.0,2.0,140.0,700.0,90.0,4.0,100.0,2.0,1125.0,5.0,100.0
7568,20140212.0,0.0,-33.90955664432048,151.12121047968046,5.0,1.0,2.0,3.0,164.0,0.0,50.0,2.0,50.0,3.0,5.0,0.0,0.0
7569,20150910.0,0.0,-33.89380907010965,151.21594003133578,2.0,1.0,1.0,1.0,85.0,0.0,0.0,1.0,0.0,1.0,1125.0,1.0,80.0
7570,20110213.0,0.0,-33.888540275749676,151.26355458140048,2.0,1.0,1.0,2.0,400.0,200.0,50.0,1.0,0.0,1.0,20.0,0.0,0.0
7571,20150604.0,0.0,-33.834306207792885,151.14916250138054,6.0,1.0,2.0,2.0,107.0,0.0,25.0,4.0,30.0,2.0,1125.0,5.0,92.0
7572,20140105.0,0.0,-33.871537583666395,151.27459692023382,4.0,1.0,1.0,1.0,129.0,0.0,0.0,1.0,0.0,5.0,1125.0,0.0,0.0
7573,20120227.0,0.0,-33.88602242707572,151.21361189192845,2.0,1.0,1.0,1.0,67.0,0.0,0.0,2.0,0.0,10.0,30.0,2.0,90.0
7574,20151208.0,0.0,-33.79713855935982,151.2860666636232,2.0,1.0,1.0,1.0,290.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7575,20151208.0,0.0,-33.89126417363702,151.17877559560998,2.0,1.0,1.0,1.0,111.0,0.0,0.0,1.0,0.0,1.0,1125.0,7.0,86.0
7576,20151208.0,0.0,-33.784729652662165,151.26090867629551,2.0,2.0,1.0,2.0,70.0,0.0,0.0,1.0,0.0,15.0,1125.0,0.0,0.0
7577,20151010.0,0.0,-33.87962372864426,151.2169596842136,2.0,1.0,1.0,1.0,500.0,350.0,0.0,1.0,0.0,2.0,1125.0,2.0,100.0
7578,20151208.0,0.0,-33.82767504197791,151.23471754752202,9.0,2.5,4.0,7.0,425.0,500.0,195.0,1.0,0.0,4.0,21.0,2.0,90.0
7579,20151208.0,0.0,-33.969511235009826,151.1019364652678,2.0,1.0,1.0,1.0,75.0,0.0,0.0,1.0,20.0,1.0,1125.0,0.0,0.0
7580,20140711.0,0.0,-33.890601398595194,151.26902706175355,5.0,1.0,3.0,4.0,150.0,500.0,99.0,1.0,0.0,7.0,26.0,1.0,100.0
7581,20151208.0,0.0,-33.884212808473265,151.27173969970457,2.0,1.0,1.0,1.0,200.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7582,20150127.0,0.0,-33.802187525009344,151.2901364150528,4.0,1.0,1.0,2.0,280.0,0.0,0.0,1.0,0.0,2.0,1125.0,1.0,80.0
7583,20150616.0,0.0,-33.88272692422297,151.23515052113822,2.0,1.0,1.0,1.0,150.0,0.0,0.0,1.0,0.0,3.0,1125.0,1.0,100.0
7584,20151208.0,0.0,-33.89270568958498,151.25950907489192,2.0,1.0,2.0,2.0,160.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7585,20141105.0,0.0,-33.91172480053003,151.22025952943574,2.0,2.5,1.0,1.0,65.0,0.0,50.0,1.0,0.0,7.0,14.0,2.0,100.0
7586,20141022.0,0.0,-33.877697522688024,151.2157303264796,1.0,2.0,1.0,1.0,55.0,0.0,10.0,1.0,0.0,1.0,1125.0,1.0,80.0
7587,20150506.0,0.0,-33.842928472400985,151.20523534215545,2.0,1.0,1.0,2.0,100.0,300.0,20.0,1.0,50.0,5.0,1125.0,1.0,80.0
7588,20140803.0,0.0,-33.9040517671654,151.26028284824238,1.0,1.0,1.0,1.0,59.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7589,20150228.0,0.0,-33.92403238887345,151.1933813029759,2.0,1.0,1.0,1.0,61.0,0.0,50.0,1.0,40.0,4.0,14.0,0.0,0.0
7590,20140402.0,0.0,-33.87400093508553,151.22007559031996,1.0,1.0,1.0,1.0,140.0,0.0,100.0,1.0,0.0,7.0,1125.0,0.0,0.0
7591,20151208.0,0.88,-33.96413103888812,151.08780437035583,2.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,3.0,30.0,0.0,0.0
7592,20150324.0,0.0,-33.899708087885124,151.20214474692952,2.0,1.5,1.0,1.0,214.0,300.0,20.0,1.0,0.0,3.0,21.0,3.0,100.0
7593,20140811.0,0.0,-33.892070157022445,151.25526012503957,2.0,1.0,1.0,1.0,100.0,1000.0,50.0,2.0,25.0,1.0,1125.0,3.0,100.0
7594,20151112.0,1.0,-33.8758713438911,151.22311166835553,6.0,2.5,3.0,3.0,266.0,0.0,80.0,4.0,0.0,5.0,30.0,5.0,96.0
7595,20120402.0,0.0,-33.9013339793905,151.26724422954862,5.0,2.0,5.0,5.0,600.0,0.0,200.0,6.0,0.0,1.0,1125.0,0.0,0.0
7596,20151207.0,0.0,-33.87430789341506,151.20773224896368,2.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7597,20151209.0,0.0,-33.90948493950475,151.20133166768386,2.0,1.5,1.0,1.0,61.0,150.0,40.0,1.0,10.0,2.0,1125.0,1.0,100.0
7598,20121209.0,0.0,-33.882721354781275,151.21319203031726,2.0,1.0,1.0,1.0,55.0,150.0,30.0,1.0,0.0,2.0,1125.0,4.0,47.0
7599,20150603.0,0.0,-33.890205487670876,151.27967199551642,4.0,1.0,1.0,2.0,94.0,0.0,25.0,1.0,0.0,1.0,1125.0,0.0,0.0
7600,20150919.0,0.0,-33.95860021076972,151.15281572533542,2.0,2.0,2.0,1.0,120.0,0.0,0.0,1.0,0.0,3.0,10.0,2.0,100.0
7601,20150731.0,0.0,-33.89119319727533,151.20844508677303,2.0,1.0,1.0,1.0,140.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7602,20140805.0,0.0,-33.91302446808724,151.1591584936606,5.0,1.5,2.0,3.0,200.0,900.0,120.0,1.0,0.0,3.0,1125.0,0.0,0.0
7603,20130621.0,0.0,-33.782129129545524,151.28368643212931,4.0,1.0,2.0,2.0,181.0,0.0,0.0,1.0,0.0,4.0,1125.0,2.0,100.0
7604,20111118.0,0.0,-33.888995270278244,151.27276902395286,2.0,1.0,0.0,1.0,85.0,700.0,0.0,1.0,0.0,1.0,1125.0,1.0,100.0
7605,20150912.0,0.0,-33.80088832666745,151.28983517840422,2.0,1.0,1.0,1.0,150.0,500.0,75.0,1.0,0.0,3.0,30.0,1.0,100.0
7606,20131001.0,0.0,-33.89466477670944,151.2736523620389,4.0,1.5,2.0,2.0,351.0,600.0,150.0,4.0,0.0,120.0,270.0,4.0,95.0
7607,20150306.0,1.0,-33.896116285511646,151.2691497538428,2.0,1.0,1.0,1.0,90.0,0.0,30.0,1.0,0.0,1.0,1125.0,1.0,100.0
7608,20150524.0,0.0,-33.876472789237035,151.2153845525329,1.0,2.0,1.0,1.0,119.0,0.0,0.0,1.0,0.0,1.0,1125.0,0.0,0.0
7609,20140430.0,0.0,-33.802763541511304,151.28821222962517,1.0,1.0,1.0,1.0,111.0,400.0,60.0,1.0,40.0,3.0,7.0,1.0,80.0
7610,20140816.0,1.0,-33.87520325056178,151.22236184073088,2.0,1.0,1.0,1.0,111.0,500.0,100.0,1.0,0.0,7.0,1125.0,2.0,60.0
7611,20130930.0,0.0,-33.88951074268261,151.2714813443205,1.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0
7612,20151209.0,0.0,-33.884773419223144,151.2817109718705,4.0,1.0,2.0,2.0,200.0,0.0,0.0,1.0,0.0,3.0,1125.0,0.0,0.0
7613,20151207.0,0.0,-33.77027121843112,150.89549899708706,2.0,1.0,1.0,1.0,63.0,0.0,0.0,1.0,0.0,1.0,1125.0,6.0,93.0
7614,20140906.0,0.0,-33.87957400100533,151.27114254144786,4.0,1.0,1.0,1.0,200.0,0.0,0.0,1.0,0.0,7.0,8.0,1.0,100.0
7615,20140501.0,0.0,-33.897735472653196,151.27377279560758,1.0,1.0,1.0,1.0,120.0,0.0,70.0,1.0,0.0,3.0,1125.0,3.0,90.0
7616,20151209.0,0.0,-33.8841731011754,151.21420756507854,2.0,2.5,1.0,1.0,120.0,0.0,80.0,1.0,0.0,1.0,1125.0,1.0,100.0
7617,20140921.0,0.0,-33.88265216886244,151.2039249582273,3.0,1.0,0.0,1.0,111.0,0.0,0.0,1.0,0.0,2.0,1125.0,0.0,0.0
